# Analysing data contained in file(s) ['/tmp/5105920.1.all.q/analyse_freenrg_mbar_31288_1/simfile_0.dat', '/tmp/5105920.1.all.q/analyse_freenrg_mbar_31288_1/simfile_1.dat', '/tmp/5105920.1.all.q/analyse_freenrg_mbar_31288_1/simfile_2.dat', '/tmp/5105920.1.all.q/analyse_freenrg_mbar_31288_1/simfile_3.dat', '/tmp/5105920.1.all.q/analyse_freenrg_mbar_31288_1/simfile_4.dat', '/tmp/5105920.1.all.q/analyse_freenrg_mbar_31288_1/simfile_5.dat', '/tmp/5105920.1.all.q/analyse_freenrg_mbar_31288_1/simfile_6.dat', '/tmp/5105920.1.all.q/analyse_freenrg_mbar_31288_1/simfile_7.dat', '/tmp/5105920.1.all.q/analyse_freenrg_mbar_31288_1/simfile_8.dat']
#Overlap matrix
0.6659 0.2738 0.0553 0.0048 0.0002 0.0000 0.0000 0.0000 0.0000
0.2738 0.4169 0.2466 0.0568 0.0056 0.0002 0.0000 0.0000 0.0000
0.0553 0.2466 0.3959 0.2435 0.0540 0.0046 0.0001 0.0000 0.0000
0.0048 0.0568 0.2435 0.4265 0.2305 0.0358 0.0020 0.0000 0.0000
0.0002 0.0056 0.0540 0.2305 0.4832 0.2053 0.0206 0.0006 0.0000
0.0000 0.0002 0.0046 0.0358 0.2053 0.5545 0.1891 0.0103 0.0001
0.0000 0.0000 0.0001 0.0020 0.0206 0.1891 0.6281 0.1576 0.0025
0.0000 0.0000 0.0000 0.0000 0.0006 0.0103 0.1576 0.7317 0.0998
0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0025 0.0998 0.8976
#DG from neighbouring lambda in kcal/mol
0.0000 0.1250 -1.6708 0.0071
0.1250 0.2500 -1.9658 0.0064
0.2500 0.3750 -2.1982 0.0064
0.3750 0.5000 -2.1647 0.0074
0.5000 0.6250 -2.0796 0.0092
0.6250 0.7500 -1.9795 0.0108
0.7500 0.8750 -1.5313 0.0134
0.8750 1.0000 -0.4103 0.0189
#PMF from MBAR in kcal/mol
0.0000 0.0000 0.0000
0.1250 -1.6708 0.0071
0.2500 -3.6365 0.0117
0.3750 -5.8347 0.0150
0.5000 -7.9995 0.0180
0.6250 -10.0790 0.0214
0.7500 -12.0585 0.0252
0.8750 -13.5899 0.0296
1.0000 -14.0002 0.0363
#TI average gradients and standard deviation in kcal/mol
0.0000 -16.7627 7.5046
0.1250 -14.7538 6.9876
0.2500 -16.6216 6.9464
0.3750 -17.9220 7.0691
0.5000 -16.8199 8.7790
0.6250 -16.4890 10.0678
0.7500 -15.0816 11.2589
0.8750 -8.5890 13.6071
1.0000 3.1492 16.3681
#PMF from TI in kcal/mol
0.0000 0.0000
0.1250 -1.9698
0.2500 -3.9307
0.3750 -6.0897
0.5000 -8.2611
0.6250 -10.3429
0.7500 -12.3160
0.8750 -13.7955
1.0000 -14.1354
#MBAR free energy difference in kcal/mol: 
-14.000201, 0.036271  #WARNING SUBSAMPLING DISABLED, CONSIDER RERUN WITH SUBSAMPLING OPTION
#TI free energy difference in kcal/mol: 
-14.135444  #WARNING SUBSAMPLING DISABLED, CONSIDER RERUN WITH SUBSAMPLING OPTION 
