# Analysing data contained in file(s) ['/tmp/289.1.all.q/analyse_freenrg_mbar_11205_1/simfile_0.dat', '/tmp/289.1.all.q/analyse_freenrg_mbar_11205_1/simfile_1.dat', '/tmp/289.1.all.q/analyse_freenrg_mbar_11205_1/simfile_2.dat', '/tmp/289.1.all.q/analyse_freenrg_mbar_11205_1/simfile_3.dat', '/tmp/289.1.all.q/analyse_freenrg_mbar_11205_1/simfile_4.dat', '/tmp/289.1.all.q/analyse_freenrg_mbar_11205_1/simfile_5.dat', '/tmp/289.1.all.q/analyse_freenrg_mbar_11205_1/simfile_6.dat', '/tmp/289.1.all.q/analyse_freenrg_mbar_11205_1/simfile_7.dat', '/tmp/289.1.all.q/analyse_freenrg_mbar_11205_1/simfile_8.dat', '/tmp/289.1.all.q/analyse_freenrg_mbar_11205_1/simfile_9.dat', '/tmp/289.1.all.q/analyse_freenrg_mbar_11205_1/simfile_10.dat', '/tmp/289.1.all.q/analyse_freenrg_mbar_11205_1/simfile_11.dat', '/tmp/289.1.all.q/analyse_freenrg_mbar_11205_1/simfile_12.dat', '/tmp/289.1.all.q/analyse_freenrg_mbar_11205_1/simfile_13.dat', '/tmp/289.1.all.q/analyse_freenrg_mbar_11205_1/simfile_14.dat', '/tmp/289.1.all.q/analyse_freenrg_mbar_11205_1/simfile_15.dat', '/tmp/289.1.all.q/analyse_freenrg_mbar_11205_1/simfile_16.dat', '/tmp/289.1.all.q/analyse_freenrg_mbar_11205_1/simfile_17.dat', '/tmp/289.1.all.q/analyse_freenrg_mbar_11205_1/simfile_18.dat', '/tmp/289.1.all.q/analyse_freenrg_mbar_11205_1/simfile_19.dat', '/tmp/289.1.all.q/analyse_freenrg_mbar_11205_1/simfile_20.dat', '/tmp/289.1.all.q/analyse_freenrg_mbar_11205_1/simfile_21.dat', '/tmp/289.1.all.q/analyse_freenrg_mbar_11205_1/simfile_22.dat', '/tmp/289.1.all.q/analyse_freenrg_mbar_11205_1/simfile_23.dat']
#Overlap matrix
0.8483 0.1506 0.0011 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.1506 0.7311 0.1173 0.0010 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0011 0.1173 0.7341 0.1467 0.0008 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0010 0.1467 0.7435 0.1084 0.0005 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0008 0.1084 0.7675 0.1224 0.0009 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0005 0.1224 0.7438 0.1317 0.0016 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0009 0.1317 0.7115 0.1560 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0016 0.1560 0.8364 0.0059 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0059 0.9214 0.0686 0.0024 0.0005 0.0004 0.0004 0.0002 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0686 0.6508 0.2060 0.0522 0.0168 0.0048 0.0007 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0024 0.2060 0.4179 0.2503 0.0961 0.0240 0.0032 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0005 0.0522 0.2503 0.3458 0.2406 0.0916 0.0174 0.0015 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0004 0.0168 0.0961 0.2406 0.3219 0.2303 0.0803 0.0129 0.0009 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0004 0.0048 0.0240 0.0916 0.2303 0.3295 0.2329 0.0759 0.0103 0.0004 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0002 0.0007 0.0032 0.0174 0.0803 0.2329 0.3475 0.2415 0.0705 0.0057 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0000 0.0002 0.0015 0.0129 0.0759 0.2415 0.3701 0.2482 0.0482 0.0014 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0009 0.0103 0.0705 0.2482 0.4153 0.2308 0.0231 0.0007 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0004 0.0057 0.0482 0.2308 0.4705 0.2112 0.0301 0.0030 0.0002 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0014 0.0231 0.2112 0.4419 0.2397 0.0682 0.0127 0.0015 0.0001
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0007 0.0301 0.2397 0.3695 0.2430 0.0926 0.0214 0.0030
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0030 0.0682 0.2430 0.3261 0.2353 0.0994 0.0249
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0002 0.0127 0.0926 0.2353 0.3104 0.2385 0.1102
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0015 0.0214 0.0994 0.2385 0.3385 0.3006
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0030 0.0249 0.1102 0.3006 0.5612
#DG from neighbouring lambda in kcal/mol
0.0000 0.0435 -1.8112 0.0146
0.0435 0.0870 -1.9692 0.0172
0.0870 0.1304 -1.8718 0.0148
0.1304 0.1739 -1.7878 0.0181
0.1739 0.2174 -1.6629 0.0167
0.2174 0.2609 -1.0712 0.0159
0.2609 0.3043 -0.1451 0.0142
0.3043 0.3478 -1.6712 0.0870
0.3478 0.3913 -6.9752 0.0233
0.3913 0.4348 1.2418 0.0088
0.4348 0.4783 6.3331 0.0051
0.4783 0.5217 8.4277 0.0045
0.5217 0.5652 8.8146 0.0049
0.5652 0.6087 8.3180 0.0053
0.6087 0.6522 7.4831 0.0055
0.6522 0.6957 6.5235 0.0061
0.6957 0.7391 5.3188 0.0078
0.7391 0.7826 3.7696 0.0091
0.7826 0.8261 2.5700 0.0067
0.8261 0.8696 2.0535 0.0051
0.8696 0.9130 1.8279 0.0045
0.9130 0.9565 1.7081 0.0044
0.9565 1.0000 1.6446 0.0048
#PMF from MBAR in kcal/mol
0.0000 0.0000 0.0000
0.0435 -1.8112 0.0146
0.0870 -3.7804 0.0244
0.1304 -5.6523 0.0300
0.1739 -7.4400 0.0363
0.2174 -9.1030 0.0410
0.2609 -10.1742 0.0450
0.3043 -10.3193 0.0481
0.3478 -11.9905 0.0999
0.3913 -18.9657 0.1030
0.4348 -17.7239 0.1037
0.4783 -11.3908 0.1040
0.5217 -2.9632 0.1042
0.5652 5.8515 0.1045
0.6087 14.1695 0.1048
0.6522 21.6526 0.1051
0.6957 28.1761 0.1055
0.7391 33.4949 0.1060
0.7826 37.2645 0.1067
0.8261 39.8345 0.1072
0.8696 41.8880 0.1075
0.9130 43.7159 0.1078
0.9565 45.4240 0.1080
1.0000 47.0686 0.1083
#TI average gradients and standard deviation in kcal/mol
0.0000 -41.4946 35.8456
0.0435 -38.7104 35.5206
0.0870 -48.5079 36.9777
0.1304 -36.4788 36.6842
0.1739 -42.6460 38.7247
0.2174 -32.8497 38.7707
0.2609 -15.4297 36.8443
0.3043 10.0601 31.9351
0.3478 -230.5760 89.3010
0.3913 -57.0598 33.8653
0.4348 98.8841 20.0994
0.4783 177.6668 16.0824
0.5217 204.5991 15.4137
0.5652 198.3640 16.9994
0.6087 182.8516 17.0332
0.6522 160.7323 17.6622
0.6957 138.3743 20.0580
0.7391 104.9917 24.4308
0.7826 69.7586 23.2660
0.8261 51.6500 17.6163
0.8696 44.3143 15.3290
0.9130 39.1494 14.9386
0.9565 38.5648 15.0770
1.0000 46.5242 15.0619
#PMF from TI in kcal/mol
0.0000 0.0000
0.0435 -1.7445
0.0870 -3.6415
0.1304 -5.4857
0.1739 -7.2066
0.2174 -8.8487
0.2609 -9.8987
0.3043 -10.0153
0.3478 -14.8115
0.3913 -21.0676
0.4348 -20.1579
0.4783 -14.1429
0.5217 -5.8477
0.5652 2.9167
0.6087 11.2082
0.6522 18.6811
0.6957 25.1867
0.7391 30.4677
0.7826 34.2685
0.8261 36.9092
0.8696 38.9964
0.9130 40.8076
0.9565 42.4978
1.0000 44.3485
#MBAR free energy difference in kcal/mol: 
47.068632, 0.108276  #WARNING SUBSAMPLING DISABLED, CONSIDER RERUN WITH SUBSAMPLING OPTION
#TI free energy difference in kcal/mol: 
44.348530  #WARNING SUBSAMPLING DISABLED, CONSIDER RERUN WITH SUBSAMPLING OPTION 
