# Analysing data contained in file(s) ['/tmp/4976.1.all.q/analyse_freenrg_mbar_7028_1/simfile_0.dat', '/tmp/4976.1.all.q/analyse_freenrg_mbar_7028_1/simfile_1.dat', '/tmp/4976.1.all.q/analyse_freenrg_mbar_7028_1/simfile_2.dat', '/tmp/4976.1.all.q/analyse_freenrg_mbar_7028_1/simfile_3.dat', '/tmp/4976.1.all.q/analyse_freenrg_mbar_7028_1/simfile_4.dat', '/tmp/4976.1.all.q/analyse_freenrg_mbar_7028_1/simfile_5.dat', '/tmp/4976.1.all.q/analyse_freenrg_mbar_7028_1/simfile_6.dat', '/tmp/4976.1.all.q/analyse_freenrg_mbar_7028_1/simfile_7.dat', '/tmp/4976.1.all.q/analyse_freenrg_mbar_7028_1/simfile_8.dat']
#Overlap matrix
0.8543 0.1445 0.0012 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.1445 0.7015 0.1524 0.0016 0.0000 0.0000 0.0000 0.0000 0.0000
0.0012 0.1524 0.6910 0.1538 0.0016 0.0000 0.0000 0.0000 0.0000
0.0000 0.0016 0.1538 0.6847 0.1578 0.0021 0.0000 0.0000 0.0000
0.0000 0.0000 0.0016 0.1578 0.6718 0.1669 0.0018 0.0000 0.0000
0.0000 0.0000 0.0000 0.0021 0.1669 0.6766 0.1528 0.0016 0.0000
0.0000 0.0000 0.0000 0.0000 0.0018 0.1528 0.7046 0.1404 0.0004
0.0000 0.0000 0.0000 0.0000 0.0000 0.0016 0.1404 0.7735 0.0845
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0004 0.0845 0.9151
#DG from neighbouring lambda in kcal/mol
0.0000 0.1250 -5.4795 0.0150
0.1250 0.2500 -6.0797 0.0143
0.2500 0.3750 -6.5753 0.0142
0.3750 0.5000 -7.2016 0.0139
0.5000 0.6250 -7.6245 0.0133
0.6250 0.7500 -7.9719 0.0143
0.7500 0.8750 -7.8893 0.0152
0.8750 1.0000 -6.9853 0.0212
#PMF from MBAR in kcal/mol
0.0000 0.0000 0.0000
0.1250 -5.4795 0.0150
0.2500 -11.5592 0.0227
0.3750 -18.1345 0.0284
0.5000 -25.3362 0.0329
0.6250 -32.9607 0.0367
0.7500 -40.9326 0.0405
0.8750 -48.8219 0.0442
1.0000 -55.8072 0.0500
#TI average gradients and standard deviation in kcal/mol
0.0000 -44.6301 12.4338
0.1250 -46.2398 12.3416
0.2500 -50.4549 11.6810
0.3750 -55.3289 11.8580
0.5000 -59.7356 11.8770
0.6250 -62.3726 12.0442
0.7500 -64.6771 11.9898
0.8750 -60.1666 14.7261
1.0000 -49.5700 17.0801
#PMF from TI in kcal/mol
0.0000 0.0000
0.1250 -5.6794
0.2500 -11.7228
0.3750 -18.3343
0.5000 -25.5258
0.6250 -33.1576
0.7500 -41.0982
0.8750 -48.9009
1.0000 -55.7594
#MBAR free energy difference in kcal/mol: 
-55.807161, 0.049958  #WARNING SUBSAMPLING DISABLED, CONSIDER RERUN WITH SUBSAMPLING OPTION
#TI free energy difference in kcal/mol: 
-55.759442  #WARNING SUBSAMPLING DISABLED, CONSIDER RERUN WITH SUBSAMPLING OPTION 
