# Analysing data contained in file(s) ['/tmp/1021.1.all.q/analyse_freenrg_mbar_6662_1/simfile_0.dat', '/tmp/1021.1.all.q/analyse_freenrg_mbar_6662_1/simfile_1.dat', '/tmp/1021.1.all.q/analyse_freenrg_mbar_6662_1/simfile_2.dat', '/tmp/1021.1.all.q/analyse_freenrg_mbar_6662_1/simfile_3.dat', '/tmp/1021.1.all.q/analyse_freenrg_mbar_6662_1/simfile_4.dat', '/tmp/1021.1.all.q/analyse_freenrg_mbar_6662_1/simfile_5.dat', '/tmp/1021.1.all.q/analyse_freenrg_mbar_6662_1/simfile_6.dat', '/tmp/1021.1.all.q/analyse_freenrg_mbar_6662_1/simfile_7.dat', '/tmp/1021.1.all.q/analyse_freenrg_mbar_6662_1/simfile_8.dat', '/tmp/1021.1.all.q/analyse_freenrg_mbar_6662_1/simfile_9.dat', '/tmp/1021.1.all.q/analyse_freenrg_mbar_6662_1/simfile_10.dat', '/tmp/1021.1.all.q/analyse_freenrg_mbar_6662_1/simfile_11.dat', '/tmp/1021.1.all.q/analyse_freenrg_mbar_6662_1/simfile_12.dat', '/tmp/1021.1.all.q/analyse_freenrg_mbar_6662_1/simfile_13.dat']
#Overlap matrix
0.8931 0.1061 0.0009 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.1061 0.7616 0.1302 0.0021 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0009 0.1302 0.7166 0.1485 0.0037 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0021 0.1485 0.6912 0.1538 0.0042 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0037 0.1538 0.6874 0.1517 0.0033 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0001 0.0042 0.1517 0.7085 0.1343 0.0012 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0001 0.0033 0.1343 0.7710 0.0904 0.0004 0.0002 0.0003 0.0001 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0012 0.0904 0.8099 0.0738 0.0161 0.0076 0.0010 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0004 0.0738 0.6092 0.2675 0.0465 0.0026 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0002 0.0161 0.2675 0.4617 0.2253 0.0282 0.0010 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0003 0.0076 0.0465 0.2253 0.4647 0.2240 0.0303 0.0014
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0010 0.0026 0.0282 0.2240 0.4620 0.2431 0.0391
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0010 0.0303 0.2431 0.4599 0.2656
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0014 0.0391 0.2656 0.6939
#DG from neighbouring lambda in kcal/mol
0.0000 0.0769 -4.7563 0.0184
0.0769 0.1538 -1.7364 0.0159
0.1538 0.2308 -0.8350 0.0144
0.2308 0.3077 -0.5679 0.0139
0.3077 0.3846 -0.5946 0.0141
0.3846 0.4615 -0.8549 0.0155
0.4615 0.5385 -1.5030 0.0202
0.5385 0.6154 -2.0307 0.0195
0.6154 0.6923 0.9501 0.0070
0.6923 0.7692 1.7439 0.0079
0.7692 0.8462 0.9217 0.0085
0.8462 0.9231 -0.0615 0.0077
0.9231 1.0000 -0.7541 0.0078
#PMF from MBAR in kcal/mol
0.0000 0.0000 0.0000
0.0769 -4.7563 0.0184
0.1538 -6.4927 0.0261
0.2308 -7.3277 0.0311
0.3077 -7.8956 0.0352
0.3846 -8.4902 0.0389
0.4615 -9.3451 0.0428
0.5385 -10.8481 0.0482
0.6154 -12.8788 0.0528
0.6923 -11.9287 0.0535
0.7692 -10.1849 0.0543
0.8462 -9.2632 0.0555
0.9231 -9.3246 0.0566
1.0000 -10.0787 0.0576
#TI average gradients and standard deviation in kcal/mol
0.0000 -101.2412 23.9446
0.0769 -34.6000 22.1402
0.1538 -14.8530 20.6775
0.2308 -8.0071 20.0022
0.3077 -6.9555 19.7318
0.3846 -8.7018 20.3709
0.4615 -14.2318 22.6887
0.5385 -27.0972 29.3833
0.6154 -7.3800 14.5311
0.6923 23.5702 12.1358
0.7692 19.1963 13.3512
0.8462 4.9765 12.5963
0.9231 -6.4234 12.1752
1.0000 3.6940 13.4969
#PMF from TI in kcal/mol
0.0000 0.0000
0.0769 -5.2231
0.1538 -7.1246
0.2308 -8.0047
0.3077 -8.5800
0.3846 -9.1820
0.4615 -10.0638
0.5385 -11.6550
0.6154 -12.9806
0.6923 -12.3581
0.7692 -10.7137
0.8462 -9.7831
0.9231 -9.8387
1.0000 -9.9437
#MBAR free energy difference in kcal/mol: 
-10.078736, 0.057575  #WARNING SUBSAMPLING DISABLED, CONSIDER RERUN WITH SUBSAMPLING OPTION
#TI free energy difference in kcal/mol: 
-9.943664  #WARNING SUBSAMPLING DISABLED, CONSIDER RERUN WITH SUBSAMPLING OPTION 
