# Analysing data contained in file(s) ['/tmp/9202.1.all.q/analyse_freenrg_mbar_13578_1/simfile_0.dat', '/tmp/9202.1.all.q/analyse_freenrg_mbar_13578_1/simfile_1.dat', '/tmp/9202.1.all.q/analyse_freenrg_mbar_13578_1/simfile_2.dat', '/tmp/9202.1.all.q/analyse_freenrg_mbar_13578_1/simfile_3.dat', '/tmp/9202.1.all.q/analyse_freenrg_mbar_13578_1/simfile_4.dat', '/tmp/9202.1.all.q/analyse_freenrg_mbar_13578_1/simfile_5.dat', '/tmp/9202.1.all.q/analyse_freenrg_mbar_13578_1/simfile_6.dat', '/tmp/9202.1.all.q/analyse_freenrg_mbar_13578_1/simfile_7.dat', '/tmp/9202.1.all.q/analyse_freenrg_mbar_13578_1/simfile_8.dat']
#Overlap matrix
0.7206 0.2510 0.0275 0.0009 0.0000 0.0000 0.0000 0.0000 0.0000
0.2510 0.4840 0.2332 0.0305 0.0013 0.0000 0.0000 0.0000 0.0000
0.0275 0.2332 0.4635 0.2369 0.0368 0.0020 0.0000 0.0000 0.0000
0.0009 0.0305 0.2369 0.4478 0.2391 0.0419 0.0028 0.0001 0.0000
0.0000 0.0013 0.0368 0.2391 0.4307 0.2407 0.0472 0.0040 0.0002
0.0000 0.0000 0.0020 0.0419 0.2407 0.4143 0.2391 0.0555 0.0065
0.0000 0.0000 0.0000 0.0028 0.0472 0.2391 0.3951 0.2453 0.0704
0.0000 0.0000 0.0000 0.0001 0.0040 0.0555 0.2453 0.3996 0.2954
0.0000 0.0000 0.0000 0.0000 0.0002 0.0065 0.0704 0.2954 0.6275
#DG from neighbouring lambda in kcal/mol
0.0000 0.1250 -1.3515 0.0086
0.1250 0.2500 -1.3695 0.0083
0.2500 0.3750 -1.4088 0.0078
0.3750 0.5000 -1.4242 0.0074
0.5000 0.6250 -1.4488 0.0071
0.6250 0.7500 -1.4893 0.0067
0.7500 0.8750 -1.5101 0.0062
0.8750 1.0000 -1.5006 0.0061
#PMF from MBAR in kcal/mol
0.0000 0.0000 0.0000
0.1250 -1.3515 0.0086
0.2500 -2.7210 0.0142
0.3750 -4.1298 0.0180
0.5000 -5.5540 0.0209
0.6250 -7.0028 0.0233
0.7500 -8.4922 0.0253
0.8750 -10.0022 0.0269
1.0000 -11.5029 0.0284
#TI average gradients and standard deviation in kcal/mol
0.0000 -11.1234 8.6903
0.1250 -10.4849 8.2917
0.2500 -11.4017 8.1476
0.3750 -11.4490 7.7043
0.5000 -11.5908 7.8553
0.6250 -11.3237 7.3091
0.7500 -12.4062 6.7246
0.8750 -12.0718 6.6395
1.0000 -11.8052 5.9819
#PMF from TI in kcal/mol
0.0000 0.0000
0.1250 -1.3505
0.2500 -2.7184
0.3750 -4.1466
0.5000 -5.5866
0.6250 -7.0187
0.7500 -8.5019
0.8750 -10.0317
1.0000 -11.5240
#MBAR free energy difference in kcal/mol: 
-11.502855, 0.028383  #WARNING SUBSAMPLING DISABLED, CONSIDER RERUN WITH SUBSAMPLING OPTION
#TI free energy difference in kcal/mol: 
-11.524049  #WARNING SUBSAMPLING DISABLED, CONSIDER RERUN WITH SUBSAMPLING OPTION 
