# Analysing data contained in file(s) ['/tmp/3624.1.all.q/analyse_freenrg_mbar_5491_1/simfile_0.dat', '/tmp/3624.1.all.q/analyse_freenrg_mbar_5491_1/simfile_1.dat', '/tmp/3624.1.all.q/analyse_freenrg_mbar_5491_1/simfile_2.dat', '/tmp/3624.1.all.q/analyse_freenrg_mbar_5491_1/simfile_3.dat', '/tmp/3624.1.all.q/analyse_freenrg_mbar_5491_1/simfile_4.dat', '/tmp/3624.1.all.q/analyse_freenrg_mbar_5491_1/simfile_5.dat', '/tmp/3624.1.all.q/analyse_freenrg_mbar_5491_1/simfile_6.dat', '/tmp/3624.1.all.q/analyse_freenrg_mbar_5491_1/simfile_7.dat', '/tmp/3624.1.all.q/analyse_freenrg_mbar_5491_1/simfile_8.dat']
#Overlap matrix
0.8021 0.1940 0.0039 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.1940 0.6292 0.1739 0.0030 0.0000 0.0000 0.0000 0.0000 0.0000
0.0039 0.1739 0.6633 0.1577 0.0011 0.0000 0.0000 0.0000 0.0000
0.0000 0.0030 0.1577 0.6948 0.1436 0.0009 0.0000 0.0000 0.0000
0.0000 0.0000 0.0011 0.1436 0.7123 0.1424 0.0006 0.0000 0.0000
0.0000 0.0000 0.0000 0.0009 0.1424 0.7408 0.1156 0.0003 0.0000
0.0000 0.0000 0.0000 0.0000 0.0006 0.1156 0.7616 0.1220 0.0002
0.0000 0.0000 0.0000 0.0000 0.0000 0.0003 0.1220 0.7799 0.0978
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0002 0.0978 0.9020
#DG from neighbouring lambda in kcal/mol
0.0000 0.1250 1.0216 0.0119
0.1250 0.2500 0.9084 0.0128
0.2500 0.3750 0.9803 0.0139
0.3750 0.5000 0.8143 0.0150
0.5000 0.6250 0.8588 0.0151
0.6250 0.7500 1.0668 0.0174
0.7500 0.8750 1.2475 0.0169
0.8750 1.0000 1.5307 0.0195
#PMF from MBAR in kcal/mol
0.0000 0.0000 0.0000
0.1250 1.0216 0.0119
0.2500 1.9299 0.0197
0.3750 2.9103 0.0257
0.5000 3.7246 0.0312
0.6250 4.5834 0.0359
0.7500 5.6502 0.0410
0.8750 6.8977 0.0454
1.0000 8.4284 0.0503
#TI average gradients and standard deviation in kcal/mol
0.0000 9.5188 9.6962
0.1250 9.5592 12.7640
0.2500 8.6965 11.6263
0.3750 7.3428 12.9529
0.5000 6.6222 12.7953
0.6250 8.1806 12.9558
0.7500 8.2442 13.8222
0.8750 12.1351 14.2143
1.0000 11.0244 15.5606
#PMF from TI in kcal/mol
0.0000 0.0000
0.1250 1.1924
0.2500 2.3334
0.3750 3.3358
0.5000 4.2086
0.6250 5.1338
0.7500 6.1603
0.8750 7.4341
1.0000 8.8815
#MBAR free energy difference in kcal/mol: 
8.428427, 0.050283  #WARNING SUBSAMPLING DISABLED, CONSIDER RERUN WITH SUBSAMPLING OPTION
#TI free energy difference in kcal/mol: 
8.881528  #WARNING SUBSAMPLING DISABLED, CONSIDER RERUN WITH SUBSAMPLING OPTION 
